key,0,1,2,3,4,5,6,7,8,9,10,11
590,2,1,2,0,0,"/scheme","","/說明計劃 子命令
/scheme
說明自己的計劃。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
591,2,1,2,0,0,"/endure","","/忍耐 子命令
/endure
做出忍耐的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
592,2,1,2,0,0,"/tomestone","","/神典石 子命令
/tomestone
掏出神典石賞玩一番。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
593,2,1,2,0,0,"/heeltoe","","/趾踵步 子命令
/heeltoe
跳起趾踵步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
594,2,1,2,0,0,"/goobbuedo","","/古菩步 子命令
/goobbuedo
跳起古菩步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
595,2,1,2,0,0,"/gratuity","","/心意 子命令
/gratuity
做出撒一把錢以示心意的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
596,2,1,2,0,0,"/fistpump","","/振作精神 子命令
/fistpump
做出振作精神的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
597,2,1,2,0,0,"/reprimand","","/提醒 子命令
/reprimand
進行提醒。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
598,2,1,2,0,0,"/sabotender","","/優雅仙人刺 子命令
/sabotender
做出優雅仙人刺的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
599,2,1,2,0,0,"/mandervillemambo","/mmambo","/紳士舞步 子命令
/mandervillemambo(/mmambo)
踏上最具紳士風度的舞步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
600,2,1,2,0,0,"/laliho","","/啦哩吼 子命令
/laliho
精神地用啦哩吼打一聲招呼。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
601,2,1,2,0,0,"/simulationm","","/歐米茄M架勢 子命令
/simulationm
擺出歐米茄M的架勢。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
602,2,1,2,0,0,"/simulationf","","/歐米茄F架勢 子命令
/simulationf
擺出歐米茄F的架勢。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
603,2,1,2,0,0,"/toast","","/乾杯 子命令
/toast
乾了這杯橙汁！
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
604,2,1,2,0,0,"/lean","","/背靠
/lean
用背靠著什麼東西的姿勢站立。
※該情感動作只有動作，沒有文字提示。","","",293,0
605,2,1,2,0,0,"/headache","","/頭痛 子命令
/headache
頭痛欲裂。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
606,2,1,2,0,0,"/snap","","/打響指 子命令
/snap
打個響指。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
607,2,1,2,0,0,"/breakfast","/bread","/吃麵包 子命令
/bread
拿出麵包啃。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
608,2,1,2,0,0,"/read","","/看書 子命令
/read
拿出書閱讀。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
609,2,1,2,0,0,"/insist","","/堅持主張 子命令
/insist
堅持自己的主張。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
610,2,1,2,0,0,"/consider","/hmm","/疑問 子命令
/consider、/hmm
抱有疑問。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
611,2,1,2,0,0,"/wasshoi","","/嘿喲 子命令
/wasshoi
嘿喲！嘿喲！
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
612,2,1,2,0,0,"/flowershower","/petals","/花雨 子命令
/flowershower、/petals
沐浴在花雨中。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
613,2,1,2,0,0,"/flamedance","","/火焰之舞 子命令
/flamedance
跳起火焰之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
614,2,1,2,0,0,"/highfive","/hifive","/擊掌 子命令
/highfive、/hifive
做出擊掌的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
615,2,1,2,0,0,"/guard","","/巡視 子命令
/guard
巡視四周。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
616,2,1,2,0,0,"/malevolence","","/詛咒 子命令
/malevolence
做出詛咒的動作。
 >>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
617,2,1,2,0,0,"/beesknees","","/蜜蜂之舞 子命令
/beesknees 
跳起蜜蜂之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
618,2,1,2,0,0,"/lalihop","","/啦哩吼舞 子命令
/lalihop 
跳起啦哩吼舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
621,2,1,2,0,0,"/eatriceball","/riceball","/吃飯糰 子命令
/eatriceball、/riceball
開始吃飯糰。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
622,2,1,2,0,0,"/eatapple","/apple","/吃蘋果 子命令
/eatapple、/apple
開始吃蘋果。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
623,2,1,2,0,0,"/wringhands","","/搓手 子命令
/wringhands 
做出搓手的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
624,2,1,2,0,0,"/sweep","/broom","/掃地 子命令
/sweep、/broom 
開始用掃帚掃地。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
625,2,1,2,0,0,"/paintblack","","/黑色陸行鳥之筆（/塗黑） 子命令
/paintblack 
將腳下塗黑。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
626,2,1,2,0,0,"/paintred","","/紅色陸行鳥之筆（/塗紅） 子命令
/paintred 
將腳下塗紅。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
627,2,1,2,0,0,"/paintyellow","","/黃色陸行鳥之筆（/塗黃） 子命令
/paintyellow 
將腳下塗黃。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
628,2,1,2,0,0,"/paintblue","","/藍色陸行鳥之筆（/塗藍） 子命令
/paintblue 
將腳下塗藍。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
629,2,1,2,0,0,"/fakesmile","","/假笑 子命令
/fakesmile 
露出假笑的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
630,2,1,2,0,0,"/pantomime","/mime","/默劇 子命令
/pantomime、/mime
表演默劇。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
631,2,1,2,0,0,"/vexed","","/不解 子命令
/vexed
表現出困惑的樣子。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
632,2,1,2,0,0,"/shush","/shh","/噓 子命令
/shush、/shh
催促周圍保持安靜。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
633,2,1,2,0,0,"/eatpizza","/pizza","/吃披薩 子命令
/eatpizza、/pizza
開始吃披薩。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
634,2,1,2,0,0,"/clutchhead","","/抱頭 子命令
/clutchhead
雙手抱住腦袋。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
635,2,1,2,0,0,"/eatchocolate","/choco","/吃戀人巧克力 子命令
/eatchocolate(/choco)
開始吃戀人巧克力。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
636,2,1,2,0,0,"/eategg","/egg","/吃水煮蛋 子命令
/eategg(/egg)
開始吃水煮蛋。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
